run_id,question_id,split_name,subject,method_name,prompt_version,perturbation_name,sample_index,provider,model_name,temperature,max_tokens,seed,question_text,choice_a,choice_b,choice_c,choice_d,correct_option,prompt,model_status,raw_text,finish_reason,latency_seconds,timestamp_utc,error_type,error_message,error_stage,error_retryable,parsed_choice,parse_status,normalized_text,parse_reason,is_correct,score_status,benchmark
20260601_183346,616931cd27abfc6e,robustness,arc_challenge,baseline,v1,,39.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,"To determine how closely related organisms are, scientists consider all of the following except",embryonic structures.,homologous structures.,analogous structures.,vestigial structures.,C,"Answer the following multiple-choice question.

Question: To determine how closely related organisms are, scientists consider all of the following except

Options:
A. embryonic structures.
B. homologous structures.
C. analogous structures.
D. vestigial structures.

Respond with only the letter.",success,C,stop,0.0,,,,,,C,parse_ok,C,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,49e59225e4df96b8,robustness,arc_challenge,baseline,v1,,40.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,Which is an example of a learned behavior?,A tiger hunts a deer.,A mouse runs from a coyote.,A salmon migrates up a river.,A woodpecker taps a tree for insects.,A,"Answer the following multiple-choice question.

Question: Which is an example of a learned behavior?

Options:
A. A tiger hunts a deer.
B. A mouse runs from a coyote.
C. A salmon migrates up a river.
D. A woodpecker taps a tree for insects.

Respond with only the letter.",success,D,stop,0.0,,,,,,D,parse_ok,D,Answer successfully parsed,False,score_incorrect,arc_challenge
20260601_183346,3a753d4c00d93815,robustness,arc_challenge,baseline,v1,,41.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,Suppose 20 g of liquid hydrogen peroxide is heated so it completely breaks down into liquid water and oxygen gas. Which best describes the total mass of the water and oxygen that was produced?,more than 20 g because of the addition of heat,more than 20 g because there are now two substances,less than 20 g because oxygen gas is very light,20 g because no matter is added or removed,D,"Answer the following multiple-choice question.

Question: Suppose 20 g of liquid hydrogen peroxide is heated so it completely breaks down into liquid water and oxygen gas. Which best describes the total mass of the water and oxygen that was produced?

Options:
A. more than 20 g because of the addition of heat
B. more than 20 g because there are now two substances
C. less than 20 g because oxygen gas is very light
D. 20 g because no matter is added or removed

Respond with only the letter.",success,D,stop,0.0,,,,,,D,parse_ok,D,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,ecc53ba40520e641,robustness,arc_challenge,baseline,v1,,42.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,Which geologic process most likely caused the formation of the Mount St. Helens Volcano?,converging boundaries,diverging boundaries,transform faults,rift zones,A,"Answer the following multiple-choice question.

Question: Which geologic process most likely caused the formation of the Mount St. Helens Volcano?

Options:
A. converging boundaries
B. diverging boundaries
C. transform faults
D. rift zones

Respond with only the letter.",success,A,stop,0.0,,,,,,A,parse_ok,A,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,19ea64933af06485,robustness,arc_challenge,baseline,v1,,43.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,Which example shows a relationship between a living thing and a nonliving thing?,An insect is food for a salmon.,Water carries a rock downstream.,A tree removes a gas from the air.,A flower makes food for a butterfly.,C,"Answer the following multiple-choice question.

Question: Which example shows a relationship between a living thing and a nonliving thing?

Options:
A. An insect is food for a salmon.
B. Water carries a rock downstream.
C. A tree removes a gas from the air.
D. A flower makes food for a butterfly.

Respond with only the letter.",success,C,stop,0.0,,,,,,C,parse_ok,C,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,511e988fb0657cd6,robustness,arc_challenge,baseline,v1,,44.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,"Images from the Voyager and the Galileo spacecraft provide evidence Europa has a liquid ocean under a surface of ice that results in part from distinctive, surface-cracking patterns produced by which events?",volcanic eruptions,tectonic movements,asteroid impacts,solar flares,C,"Answer the following multiple-choice question.

Question: Images from the Voyager and the Galileo spacecraft provide evidence Europa has a liquid ocean under a surface of ice that results in part from distinctive, surface-cracking patterns produced by which events?

Options:
A. volcanic eruptions
B. tectonic movements
C. asteroid impacts
D. solar flares

Respond with only the letter.",success,B,stop,0.0,,,,,,B,parse_ok,B,Answer successfully parsed,False,score_incorrect,arc_challenge
20260601_183346,120f30d778f0c8b2,robustness,arc_challenge,baseline,v1,,45.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,"All natural resources on Earth are either renewable or nonrenewable. Whether a resource is renewable or nonrenewable depends on how fast or slow the resource is replaced. If the resource is used faster than it is replaced, then the resource will, in time, disappear. Which activity shows the use of a nonrenewable natural resource?",A group of people swims in a river.,A construction crew builds an iron bridge.,A farmer grows vegetables to sell at a local market.,A person bakes a cake with electricity produced by a hydroelectric power plant.,B,"Answer the following multiple-choice question.

Question: All natural resources on Earth are either renewable or nonrenewable. Whether a resource is renewable or nonrenewable depends on how fast or slow the resource is replaced. If the resource is used faster than it is replaced, then the resource will, in time, disappear. Which activity shows the use of a nonrenewable natural resource?

Options:
A. A group of people swims in a river.
B. A construction crew builds an iron bridge.
C. A farmer grows vegetables to sell at a local market.
D. A person bakes a cake with electricity produced by a hydroelectric power plant.

Respond with only the letter.",success,B,stop,0.0,,,,,,B,parse_ok,B,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,73c20b74a923931f,robustness,arc_challenge,baseline,v1,,46.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,"Scientists studied largemouth bass populations in several different geographic locations. They recorded information about the size, number, and weight of fish in each population. Which of the following will be best suited for recording these data?",a map,a diagram,a chart,a graph,C,"Answer the following multiple-choice question.

Question: Scientists studied largemouth bass populations in several different geographic locations. They recorded information about the size, number, and weight of fish in each population. Which of the following will be best suited for recording these data?

Options:
A. a map
B. a diagram
C. a chart
D. a graph

Respond with only the letter.",success,C,stop,0.0,,,,,,C,parse_ok,C,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,4e7140e1209f935e,robustness,arc_challenge,baseline,v1,,47.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,A bar magnet was moved quickly back and forth in a coil of copper wire. The ends of the wire were connected to a small lightbulb. Which of the following was the device created for?,to generate an electric current,to increase the strength of the magnet,to heat the copper wire,to transfer protons to the lightbulb,A,"Answer the following multiple-choice question.

Question: A bar magnet was moved quickly back and forth in a coil of copper wire. The ends of the wire were connected to a small lightbulb. Which of the following was the device created for?

Options:
A. to generate an electric current
B. to increase the strength of the magnet
C. to heat the copper wire
D. to transfer protons to the lightbulb

Respond with only the letter.",success,A,stop,0.0,,,,,,A,parse_ok,A,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,408fa821227b877a,robustness,arc_challenge,baseline,v1,,48.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,Which of the following traits is most influenced by the environment?,Body weight,Eye color,Blood type,Color blindness,A,"Answer the following multiple-choice question.

Question: Which of the following traits is most influenced by the environment?

Options:
A. Body weight
B. Eye color
C. Blood type
D. Color blindness

Respond with only the letter.",success,A,stop,0.0,,,,,,A,parse_ok,A,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,e40e06eb8e6154d0,robustness,arc_challenge,baseline,v1,,49.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,"Which of the following actions will increase the gravitational force between two masses, m_{1} and m_{2}, by the greatest amount?",Halve the mass of m_{1} and halve the distance between m_{1} and m_{2}.,Halve the mass of m_{1} and double the distance between m_{1} and m_{2}.,Double the mass of m_{1} and halve the distance between m_{1} and m_{2}.,Double the mass of m_{1} and double the distance between m_{1} and m_{2}.,C,"Answer the following multiple-choice question.

Question: Which of the following actions will increase the gravitational force between two masses, m_{1} and m_{2}, by the greatest amount?

Options:
A. Halve the mass of m_{1} and halve the distance between m_{1} and m_{2}.
B. Halve the mass of m_{1} and double the distance between m_{1} and m_{2}.
C. Double the mass of m_{1} and halve the distance between m_{1} and m_{2}.
D. Double the mass of m_{1} and double the distance between m_{1} and m_{2}.

Respond with only the letter.",success,C,stop,0.0,,,,,,C,parse_ok,C,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,5e13866d63fd9391,robustness,arc_challenge,baseline,v1,,0.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,What are the products in the reaction shown below? HCl + NaOH ->,Na + Cl_{2},NaCL + OH,NaOH + Cl,NaCl + H_{2}O,D,"Answer the following multiple-choice question.

Question: What are the products in the reaction shown below? HCl + NaOH ->

Options:
A. Na + Cl_{2}
B. NaCL + OH
C. NaOH + Cl
D. NaCl + H_{2}O

Respond with only the letter.",success,D,stop,0.0,,,,,,D,parse_ok,D,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,c7b35f148980de61,robustness,arc_challenge,baseline,v1,,1.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,Why do most of the leaves of forest trees grow at the top of the tree?,to scatter seeds,to capture sunlight,to shade the trunk,to collect water,B,"Answer the following multiple-choice question.

Question: Why do most of the leaves of forest trees grow at the top of the tree?

Options:
A. to scatter seeds
B. to capture sunlight
C. to shade the trunk
D. to collect water

Respond with only the letter.",success,B,stop,0.0,,,,,,B,parse_ok,B,Answer successfully parsed,True,score_correct,arc_challenge
